"","ID","CONDITION","SESSION","BLOCK","TOTAL_PHRASES","P_AGE","P_GENDER","P_HANDEDNESS","PHRASE_NUMBER","PT","TT","PT_LENGTH","TT_LENGTH","IS_LENGTH","WPM","CPS","ERROR_RATE","MINIMUM_STRING_DISTANCE","KEYSTROKES_PER_CHARACTER","CORRECTED_ERROR_RATE","TOTAL_ERROR_RATE","INPUT_TIME","VST","CCC","BACKSPACE_COUNT","CAC","CAR","T_CAT","CAT_R","LEVENSHTEIN_SUBSTITUTION","LEVENSHTEIN_INSERTION","LEVENSHTEIN_DELETION","﻿"
"35","rragarwal","1","1","3","20","24","MALE","RIGHT_H","2","protect your environment","protect your environment","24","24","42","19.124168514412418","1.5936807095343681","0","0","1.75","11.11111111111111","11.11111111111111","14.432","637","4","3","7","16.666666666666664","14.242","98.68348115299335","0","0","0","﻿"
"45","rragarwal","1","1","3","20","24","MALE","RIGHT_H","3","did you see that spectacular explosion","did you see that spectacular explosion","38","38","50","44.12203120341846","3.676835933618205","0","0","1.3157894736842106","13.636363636363635","13.636363636363635","10.063","198","0","6","6","12","1.771","17.599125509291465","0","0","0","﻿"
"55","rragarwal","1","1","3","20","24","MALE","RIGHT_H","4","i will put on my glasses","i will put on my glasses","24","24","26","38.17427385892116","3.18118948824343","0","0","1.0833333333333333","4","4","7.23","414","0","1","1","3.8461538461538463","0.415","5.739972337482711","0","0","0","﻿"
"65","rragarwal","1","1","3","20","24","MALE","RIGHT_H","5","a rattle snake is very poisonous","a rattle snake is very poisonous","32","32","55","19.111225276136658","1.5926021063447213","0","0","1.71875","13.513513513513514","13.513513513513514","19.465","156","2","5","7","12.727272727272727","14.555","74.7752376059594","0","0","0","﻿"
"75","rragarwal","1","1","3","20","24","MALE","RIGHT_H","6","do you like to shop on sunday","do you like to shop on sunday","29","29","29","51.85985491588208","4.321654576323507","0","0","1","0","0","6.479","77","0","0","0","0","0","0","0","0","0","﻿"
"85","rragarwal","1","1","3","20","24","MALE","RIGHT_H","7","companies announce a merger","companies announce a merger","27","27","29","50.847457627118644","4.237288135593221","0","0","1.0740740740740742","3.571428571428571","3.571428571428571","6.136","124","0","1","1","3.4482758620689653","0.386","6.290743155149935","0","0","0","﻿"
"95","rragarwal","1","1","3","20","24","MALE","RIGHT_H","8","you are a capitalist pig","you are a capitalist pig","24","24","27","51.02606766500277","4.252172305416898","0","0","1.125","4","4","5.409","100","0","1","1","3.7037037037037033","0.489","9.04048807542984","0","0","0","﻿"
"105","rragarwal","1","1","3","20","24","MALE","RIGHT_H","9","the union will go on strike","the union will go on strike","27","27","31","40.982529883094706","3.4152108235912255","0","0","1.1481481481481481","6.896551724137931","6.896551724137931","7.613","128","0","2","2","6.451612903225806","0.593","7.789307763036911","0","0","0","﻿"
"115","rragarwal","1","1","3","20","24","MALE","RIGHT_H","10","i agree with you","i agree with you","16","16","16","55.84858827179647","4.654049022649706","0","0","1","0","0","3.223","156","0","0","0","0","0","0","0","0","0","﻿"
"125","rragarwal","1","1","3","20","24","MALE","RIGHT_H","11","a problem with the engine","a problem with the engine","25","25","43","28.41077241787511","2.367564368156259","0","0","1.72","10.714285714285714","10.714285714285714","10.137","91","2","3","5","11.627906976744185","8.797","86.7810989444609","0","0","0","﻿"
"135","rragarwal","1","1","3","20","24","MALE","RIGHT_H","12","but the levee was dry","but the levee was dry","21","21","21","48.32863471606927","4.027386226339106","0","0","1","0","0","4.966","110","0","0","0","0","0","0","0","0","0","﻿"
"145","rragarwal","1","1","3","20","24","MALE","RIGHT_H","13","gun powder must be handled with care","gun powder must be handled with care","36","36","46","36.94581280788177","3.0788177339901477","0","0","1.2777777777777777","12.195121951219512","12.195121951219512","11.368","125","0","5","5","10.869565217391305","2.275","20.01231527093596","0","0","0","﻿"
"155","rragarwal","1","1","3","20","24","MALE","RIGHT_H","14","i like baroque and classical music","i like baroque and classical music","34","34","42","36.96443573228788","3.080369644357323","0","0","1.2352941176470589","10.526315789473683","10.526315789473683","10.713","150","0","4","4","9.523809523809524","1.343","12.53617100718753","0","0","0","﻿"
"165","rragarwal","1","1","3","20","24","MALE","RIGHT_H","15","a yard is almost as a meter","a yard is almost as a meter","27","27","35","42.669584245076585","3.5557986870897156","0","0","1.2962962962962963","12.903225806451612","12.903225806451612","7.312","79","0","4","4","11.428571428571429","1.201","16.425054704595183","0","0","0","﻿"
"175","rragarwal","1","1","3","20","24","MALE","RIGHT_H","16","a dog is the best friend of a man","a dog is the best friend of a man","33","33","57","31.620553359683797","2.635046113306983","0","0","1.7272727272727273","26.666666666666668","26.666666666666668","12.144","181","0","12","12","21.052631578947366","4.231","34.840250329380765","0","0","0","﻿"
"185","rragarwal","1","1","3","20","24","MALE","RIGHT_H","17","we must redouble our efforts","we must redouble our efforts","28","28","28","54.573016675088425","4.547751389590702","0","0","1","0","0","5.937","107","0","0","0","0","0","0","0","0","0","﻿"
"195","rragarwal","1","1","3","20","24","MALE","RIGHT_H","18","i listen to the tape everyday","i listen to the tape everyday","29","29","29","66.97229419972095","5.581024516643412","0","0","1","0","0","5.017","236","0","0","0","0","0","0","0","0","0","﻿"
"205","rragarwal","1","1","3","20","24","MALE","RIGHT_H","19","the elevator door appears to be stuck","the elevator door appears to be stuck","37","37","43","45.26404023470243","3.772003352891869","0","0","1.162162162162162","7.5","7.5","9.544","189","0","3","3","6.976744186046512","1.179","12.353310980720872","0","0","0","﻿"
"214","rragarwal","1","1","3","20","24","MALE","RIGHT_H","AVERAGE","AVERAGE","AVERAGE","27.7","27.7","35.5","41.77412272838129","3.481176894031775","0","0","1.273253347078231","8.55815779566117","8.55815779566117","8.5562","177.4","0.4","2.95","3.35","7.9540542277621284","2.67915","21.71620964242576","0%","0%","0%","﻿"
"27","cbdeassi","1","1","1","20","36","MALE","RIGHT_H","1","space is a high priority","space is a high priority","24","24","30","34.72134859730784","2.89344571644232","0","0","1.25","4","4","7.949","910","0","1","1","3.3333333333333335","0.705","8.869040130834067","0","0","0","﻿"
"36","cbdeassi","1","1","1","20","36","MALE","RIGHT_H","2","i just cannot figure this out","i just cannot figure this out","29","29","33","59.66968566862013","4.972473805718344","0","0","1.1379310344827587","6.451612903225806","6.451612903225806","5.631","174","0","2","2","6.0606060606060606","0.52","9.234594210619782","0","0","0","﻿"
"46","cbdeassi","1","1","1","20","36","MALE","RIGHT_H","3","it should be sunny tomorrow","it should be sunny tomorrow","27","27","27","48.088779284833535","4.007398273736128","0","0","1","0","0","6.488","285","0","0","0","0","0","0","0","0","0","﻿"
"56","cbdeassi","1","1","1","20","36","MALE","RIGHT_H","4","the dog will bite you","the dog will bite you","21","21","21","55.08377323846683","4.590314436538903","0","0","1","0","0","4.357","526","0","0","0","0","0","0","0","0","0","﻿"
"66","cbdeassi","1","1","1","20","36","MALE","RIGHT_H","5","nothing wrong with his style","nothing wrong with his style","28","28","28","67.15025906735751","5.595854922279792","0","0","1","0","0","4.825","451","0","0","0","0","0","0","0","0","0","﻿"
"76","cbdeassi","1","1","1","20","36","MALE","RIGHT_H","6","a quarter of a century","a quarter of a century","22","22","26","44.04054526389374","3.670045438657812","0","0","1.1818181818181819","8.333333333333332","8.333333333333332","5.722","293","0","2","2","7.6923076923076925","1.673","29.238028661307236","0","0","0","﻿"
"86","cbdeassi","1","1","1","20","36","MALE","RIGHT_H","7","dormitory doors are locked at midnight","dormitory doors are locked at midnight","38","38","50","42.915136284554414","3.576261357046201","0","0","1.3157894736842106","13.636363636363635","13.636363636363635","10.346","218","0","6","6","12","1.48","14.305045428184807","0","0","0","﻿"
"96","cbdeassi","1","1","1","20","36","MALE","RIGHT_H","8","never mix religion and politics","never mix religion and politics","31","31","45","45.271629778672036","3.772635814889336","0","0","1.4516129032258065","18.421052631578945","18.421052631578945","7.952","190","0","7","7","15.555555555555555","1.825","22.950201207243463","0","0","0","﻿"
"106","cbdeassi","1","1","1","20","36","MALE","RIGHT_H","9","stiff penalty for staying out late","stiff penalty for staying out late","34","34","42","56.25","4.6875","0","0","1.2352941176470589","10.526315789473683","10.526315789473683","7.04","142","0","4","4","9.523809523809524","1.079","15.326704545454545","0","0","0","﻿"
"116","cbdeassi","1","1","1","20","36","MALE","RIGHT_H","10","this person is a disaster","this person is a disaster","25","25","25","62.79982555604012","5.233318796336676","0","0","1","0","0","4.586","111","0","0","0","0","0","0","0","0","0","﻿"
"126","cbdeassi","1","1","1","20","36","MALE","RIGHT_H","11","my favorite place to visit","my favorite place to visit","26","26","26","68.1663258350375","5.680527152919791","0","0","1","0","0","4.401","197","0","0","0","0","0","0","0","0","0","﻿"
"136","cbdeassi","1","1","1","20","36","MALE","RIGHT_H","12","do not squander your time","do not squander your time","25","25","27","56.25","4.6875","0","0","1.08","3.8461538461538463","3.8461538461538463","5.12","205","0","1","1","3.7037037037037033","0.407","7.949218750000001","0","0","0","﻿"
"146","cbdeassi","1","1","1","20","36","MALE","RIGHT_H","13","the power of denial","the power of denial","19","19","23","55.68445475638051","4.640371229698376","0","0","1.2105263157894737","9.523809523809524","9.523809523809524","3.879","238","0","2","2","8.695652173913043","0.879","22.66047950502707","0","0","0","﻿"
"156","cbdeassi","1","1","1","20","36","MALE","RIGHT_H","14","exercise is good for the mind","exercise is good for the mind","29","29","31","69.65174129353234","5.804311774461028","0","0","1.0689655172413792","3.3333333333333335","3.3333333333333335","4.824","195","0","1","1","3.225806451612903","0.32","6.633499170812604","0","0","0","﻿"
"166","cbdeassi","1","1","1","20","36","MALE","RIGHT_H","15","please try to be home before midnight","please try to be home before midnight","37","37","39","61.30268199233717","5.108556832694764","0","0","1.054054054054054","2.631578947368421","2.631578947368421","7.047","205","0","1","1","2.564102564102564","0.398","5.647793387256988","0","0","0","﻿"
"176","cbdeassi","1","1","1","20","36","MALE","RIGHT_H","16","an airport is a very busy place","an airport is a very busy place","31","31","33","71.42857142857143","5.9523809523809526","0","0","1.064516129032258","3.125","3.125","5.04","197","0","1","1","3.0303030303030303","0.79","15.674603174603174","0","0","0","﻿"
"186","cbdeassi","1","1","1","20","36","MALE","RIGHT_H","17","nobody cares anymore","nobody cares anymore","20","20","20","79.22168172341904","6.60180681028492","0","0","1","0","0","2.878","193","0","0","0","0","0","0","0","0","0","﻿"
"196","cbdeassi","1","1","1","20","36","MALE","RIGHT_H","18","my bank account is overdrawn","my bank account is overdrawn","28","28","30","49.617151607963244","4.134762633996937","0","0","1.0714285714285714","3.4482758620689653","3.4482758620689653","6.53","363","0","1","1","3.3333333333333335","0.578","8.85145482388974","0","0","0","﻿"
"206","cbdeassi","1","1","1","20","36","MALE","RIGHT_H","19","the chancellor was very boring","the chancellor was very boring","30","30","46","43.674698795180724","3.639558232931727","0","0","1.5333333333333334","21.052631578947366","21.052631578947366","7.968","246","0","8","8","17.391304347826086","2.406","30.195783132530117","0","0","0","﻿"
"215","cbdeassi","1","1","1","20","36","MALE","RIGHT_H","20","dashing through the snow","dashing through the snow","24","24","24","81.31997642899233","6.776664702416028","0","0","1","0","0","3.394","235","0","0","0","0","0","0","0","0","0","﻿"
"28","cbdeassi","1","1","2","20","36","MALE","RIGHT_H","1","employee recruitment takes a lot of effort","employee recruitment takes a lot of effort","42","42","42","62.4286258089075","5.2023854840756245","0","0","1","0","0","7.881","718","0","0","0","0","0","0","0","0","0","﻿"
"37","cbdeassi","1","1","2","20","36","MALE","RIGHT_H","2","a good response to the question","a good response to the question","31","31","34","62.926061877294174","5.2438384897745145","0","0","1.096774193548387","3.125","3.125","5.721","292","0","1","1","2.941176470588235","1.004","17.549379479112044","0","0","0","﻿"
"47","cbdeassi","1","1","2","20","36","MALE","RIGHT_H","3","these barracks are big enough","these barracks are big enough","29","29","29","62.69826460160478","5.224855383467065","0","0","1","0","0","5.359","309","0","0","0","0","0","0","0","0","0","﻿"
"57","cbdeassi","1","1","2","20","36","MALE","RIGHT_H","4","you should visit to a doctor","you should visit to a doctor","28","28","59","22.41283895960155","1.8677365799667958","0","0","2.107142857142857","9.67741935483871","9.67741935483871","14.456","2189","5","3","8","13.559322033898304","16.96","117.32152739346984","0","0","0","﻿"
"67","cbdeassi","1","1","2","20","36","MALE","RIGHT_H","5","the gun discharged by accident","the gun discharged by accident","30","30","30","72.13930348258707","6.011608623548923","0","0","1","0","0","4.824","309","0","0","0","0","0","0","0","0","0","﻿"
"77","cbdeassi","1","1","2","20","36","MALE","RIGHT_H","6","i do not fully agree with you","i do not fully agree with you","29","29","37","45.31355360755226","3.7761294672960215","0","0","1.2758620689655173","12.121212121212121","12.121212121212121","7.415","435","0","4","4","10.81081081081081","1.203","16.22387053270398","0","0","0","﻿"
"87","cbdeassi","1","1","2","20","36","MALE","RIGHT_H","7","wear a crown with many jewels","wear a crown with many jewels","29","29","35","45.25252525252525","3.771043771043771","0","0","1.206896551724138","9.375","9.375","7.425","300","0","3","3","8.571428571428571","1.11","14.949494949494948","0","0","0","﻿"
"97","cbdeassi","1","1","2","20","36","MALE","RIGHT_H","8","do a good deed to someone","do a good deed to someone","25","25","33","38.37441705529647","3.1978680879413726","0","0","1.32","0","0","7.505","1815","1","0","1","3.0303030303030303","3.785","50.43304463690873","0","0","0","﻿"
